"p_eurefvote","p_gross_household","p_sexuality","age","al_scaleW14","lr_scaleW14","antiIntellectual","immigSelf","euPriorityBalance","ukCitizen","euCitizen","likeFarage","likeJohnson","likeCorbyn","likeMay","immig_att","eth_wBrit","eth_other","relig_coe","relig_other"
0,11,"Heterosexual",27,6,4,3,5,2,1,0,0,3,0,3,0,1,0,1,0
0,8,"Heterosexual",67,6,3.5,3,7,2,1,0,0,0,3,0,1,1,0,1,0
0,5,"Heterosexual",45,8,6,5,4,7,1,0,0,9,0,0,8,1,0,1,0
1,7,"Heterosexual",29,7,2.5,3,2,7,1,0,7,7,2,3,4,1,0,0,1
1,2,"Heterosexual",59,6.5,6,3,0,10,1,0,4,7,0,3,10,1,0,0,1
1,8,"Heterosexual",65,NA,0,4,3,10,1,0,8,10,0,10,3,1,0,0,1
1,3,"Heterosexual",72,7.5,7,4,2,5,1,0,8,7,0,4,7,1,0,1,0
1,11,"Heterosexual",42,6,2.5,2,2,10,1,0,10,3,0,3,6,1,0,1,0
0,4,"Homosexual",38,4,2.5,2,5,0,1,0,0,0,0,0,0,1,0,1,0
1,7,"Heterosexual",51,8,2.5,4,3,10,1,0,8,10,0,0,10,1,0,0,1
0,4,"Heterosexual",63,2.5,1,2,6,2,1,1,3,2,8,4,2,1,0,1,0
0,12,"Heterosexual",61,6,4,3,5,2,1,0,0,10,0,8,4,1,0,1,0
1,9,"Heterosexual",50,5.5,0,5,0,8,1,0,3,0,7,0,11,1,0,1,0
0,11,"Heterosexual",30,6,2.5,3,5,3,1,0,2,6,6,3,6,1,0,0,1
1,6,"Prefer not to say",60,4.5,3,4,0,10,1,0,8,9,5,5,12,1,0,1,0
1,8,"Heterosexual",33,9,0.5,3,3,0,1,0,4,5,10,5,5,1,0,0,1
0,2,"Heterosexual",58,7.5,2,2,5,1,1,0,0,0,8,0,2,1,0,1,0
1,7,"Heterosexual",23,8,4,2,0,7,1,0,10,8,0,5,10,1,0,1,0
1,6,"Heterosexual",59,8.5,3,3,0,1,1,0,7,10,0,7,8,1,0,1,0
1,12,"Heterosexual",39,6,1.5,2,7,0,1,0,0,1,2,1,1,1,0,1,0
1,13,"Heterosexual",37,1.5,2.5,3,8,1,1,0,2,2,6,6,3,1,0,0,1
0,4,"Heterosexual",69,7,1,4,4,0,1,0,0,0,0,9,0,1,0,0,1
0,12,"Heterosexual",46,5.5,0,1,5,0,1,0,0,0,2,0,4,1,0,1,0
1,5,"Heterosexual",53,8.5,0,4,0,10,1,0,0,3,0,0,10,0,1,1,0
1,12,"Heterosexual",44,6.5,3.5,4,3,10,1,0,6,9,0,1,7,1,0,0,1
0,2,"Heterosexual",22,3.5,4,1,NA,2,1,0,0,0,7,4,0,1,0,1,0
1,13,"Heterosexual",50,8,5.5,2,9,2,1,0,0,8,1,7,1,1,0,1,0
1,3,"Heterosexual",61,5.5,2.5,3,4,3,1,0,1,3,2,5,7,1,0,0,1
0,3,"Heterosexual",80,4,3,5,8,1,1,0,0,1,2,2,0,1,0,1,0
1,6,"Heterosexual",56,9.5,1.5,5,0,10,1,0,6,4,NA,6,12,1,0,0,1
1,6,"Heterosexual",62,4.5,5,4,5,4,1,0,6,5,0,4,4,1,0,0,1
0,14,"Heterosexual",38,3,4,5,9,2,1,0,10,10,10,10,2,1,0,1,0
0,7,"Heterosexual",23,6,2,3,5,5,1,0,4,3,7,0,8,1,0,1,0
1,11,"Heterosexual",55,10,1,5,0,10,1,0,9,10,1,7,12,1,0,0,1
0,6,"Heterosexual",45,7.5,6.5,4,5,6,1,0,0,3,0,5,0,1,0,1,0
0,7,"Heterosexual",68,3.5,3,4,4,3,1,0,0,1,5,5,5,1,0,0,1
1,5,"Homosexual",33,9,0,4,0,9,1,0,2,5,3,8,8,1,0,0,1
0,14,"Homosexual",42,6,5,1,5,3,1,0,0,0,0,0,NA,1,0,1,0
1,11,"Heterosexual",61,6,3.5,2,5,3,0,0,1,4,3,5,8,0,1,1,0
1,4,"Heterosexual",66,7,2,4,1,5,1,0,8,6,0,0,8,1,0,0,1
1,5,"Heterosexual",58,10,0.5,3,2,5,1,0,8,3,0,4,5,1,0,0,1
0,1,"Heterosexual",61,8,0,4,6,0,1,0,0,0,10,1,1,1,0,1,0
1,11,"Heterosexual",51,10,1,5,2,7,1,0,10,10,0,10,8,1,0,0,1
0,10,"Heterosexual",40,5.5,0,3,5,1,1,0,0,0,8,0,5,1,0,1,0
1,11,"Heterosexual",39,9.5,2,5,2,8,1,0,7,7,0,8,10,1,0,1,0
0,7,"Heterosexual",41,3,3,1,5,5,1,0,0,0,4,2,4,1,0,1,0
1,11,"Heterosexual",32,5,6,3,5,8,1,0,2,3,0,5,3,1,0,1,0
0,10,"Heterosexual",56,4.5,2,3,5,3,1,0,0,0,5,4,4,1,0,1,0
0,6,"Heterosexual",39,3,3.5,1,7,0,1,0,0,0,6,1,0,1,0,1,0
0,4,"Heterosexual",76,4.5,2,4,5,3,1,0,6,5,6,5,2,1,0,0,1
1,5,"Heterosexual",60,6.5,3.5,2,3,5,1,0,4,6,3,4,7,1,0,0,1
1,2,"Heterosexual",60,9.5,3.5,3,2,10,1,0,6,7,1,7,7,1,0,0,1
1,7,"Heterosexual",69,6.5,0.5,4,0,10,1,0,8,8,0,0,3,1,0,0,1
1,4,"Heterosexual",56,6.5,8,3,0,10,1,0,8,5,3,7,7,1,0,1,0
0,11,"Heterosexual",38,7.5,3.5,5,5,3,1,0,8,7,7,5,7,1,0,1,0
0,11,"Heterosexual",27,5,4.5,2,7,7,1,0,2,4,4,6,4,1,0,1,0
0,12,"Heterosexual",59,6,5,4,0,3,1,0,6,6,0,6,8,1,0,1,0
0,4,"Prefer not to say",73,7.5,3,3,7,6,1,0,1,1,7,0,4,1,0,0,1
1,13,"Homosexual",25,6.5,4.5,4,2,7,1,0,9,9,2,4,6,1,0,0,1
0,5,"Heterosexual",72,9.5,4.5,4,4,8,1,0,2,0,2,10,8,1,0,0,1
0,2,"Heterosexual",67,6,1.5,4,2,7,1,0,0,0,6,0,4,1,0,1,0
0,2,"Heterosexual",66,8.5,4,3,2,4,1,0,0,1,3,1,4,0,1,0,1
1,1,"Heterosexual",59,8,2,4,5,10,1,0,4,5,1,6,6,1,0,1,0
0,11,"Heterosexual",67,5,3.5,1,5,0,1,0,0,4,0,7,3,1,0,0,1
0,6,"Heterosexual",64,7,4,3,7,0,1,0,0,0,0,0,0,1,0,0,1
1,3,"Heterosexual",70,8,1.5,4,5,8,1,0,1,7,7,0,5,1,0,0,1
0,11,"Heterosexual",33,8,0,3,10,0,1,0,0,0,5,0,0,1,0,1,0
1,4,"Heterosexual",68,6.5,0.5,5,4,6,1,0,0,1,8,0,2,1,0,0,1
0,5,"Heterosexual",46,4,0,4,5,0,1,0,0,NA,10,0,0,1,0,1,0
0,5,"Heterosexual",69,6,2.5,2,6,1,1,0,2,1,1,1,2,1,0,1,0
1,8,"Heterosexual",67,7.5,0.5,4,0,2,1,0,5,0,7,1,8,1,0,0,1
1,5,"Heterosexual",58,7.5,2.5,4,3,5,1,0,3,4,2,7,8,1,0,0,1
0,2,"Heterosexual",22,5,5,3,5,10,1,0,5,5,5,5,0,0,1,0,1
0,12,"Homosexual",43,5,7.5,1,7,2,1,0,3,4,NA,7,2,1,0,1,0
0,7,"Heterosexual",52,1,5,1,6,0,1,0,0,0,2,0,0,1,0,1,0
1,4,"Heterosexual",63,7,2.5,4,2,10,1,0,9,4,0,4,10,1,0,0,1
1,7,"Heterosexual",43,6.5,2.5,3,1,7,1,0,5,8,0,5,8,1,0,1,0
0,9,"Heterosexual",37,3,5,1,5,0,1,0,0,NA,0,5,0,1,0,1,0
0,12,"Prefer not to say",33,4.5,3,2,6,2,1,0,0,1,1,0,6,1,0,1,0
0,6,"Bisexual",57,4,2,3,5,0,1,0,1,0,8,0,4,1,0,1,0
0,6,"Heterosexual",70,5,5.5,4,5,0,1,0,0,2,0,3,5,1,0,1,0
0,5,"Heterosexual",72,5.5,4.5,3,5,3,1,0,0,0,0,4,5,1,0,0,1
1,3,"Heterosexual",66,5,2,2,1,10,1,1,7,7,1,2,10,1,0,1,0
0,14,"Heterosexual",45,2.5,1,1,7,0,1,0,0,0,0,0,0,1,0,0,1
0,5,"Heterosexual",44,4.5,1,4,5,5,1,0,0,2,5,5,6,1,0,1,0
0,3,"Heterosexual",79,5,4.5,3,8,2,1,0,6,3,9,7,4,1,0,0,1
1,4,"Heterosexual",65,6,3.5,4,2,7,NA,0,10,8,1,0,6,1,0,1,0
0,11,"Heterosexual",40,4.5,1.5,3,5,2,1,1,0,0,8,0,5,1,0,1,0
1,2,"Heterosexual",60,8,2,5,1,10,1,0,5,7,8,0,9,1,0,0,1
0,9,"Heterosexual",40,6,3,3,5,2,1,0,0,0,0,0,0,1,0,1,0
1,13,"Heterosexual",46,7.5,3.5,4,3,0,1,0,0,0,1,2,5,1,0,0,1
0,12,"Heterosexual",33,5,2,2,5,5,1,0,1,2,3,5,5,0,1,1,0
0,10,"Heterosexual",37,2.5,2,1,5,1,1,0,0,0,5,0,2,1,0,1,0
0,11,"Prefer not to say",40,NA,2,1,7,0,1,0,0,0,0,2,2,1,0,0,1
1,4,"Heterosexual",33,8,4,5,0,10,1,0,10,10,0,1,10,1,0,0,1
1,4,"Heterosexual",69,7,1.5,4,4,1,1,0,1,1,3,4,9,1,0,0,1
0,8,"Bisexual",27,3,1,1,9,0,1,0,0,2,7,2,1,1,0,1,0
1,5,"Heterosexual",71,9,2.5,4,0,7,1,0,0,0,0,8,10,1,0,0,1
1,11,"Heterosexual",58,6,3.5,2,4,4,1,0,4,2,7,7,3,1,0,1,0
0,8,"Heterosexual",70,6,0.5,3,5,3,1,0,0,0,3,5,5,1,0,0,1
0,7,"Heterosexual",65,0.5,0,1,7,0,1,1,0,0,6,0,1,0,1,1,NA
0,6,"Prefer not to say",43,1.5,4,1,7,0,1,0,0,0,1,1,0,1,0,1,0
0,5,"Heterosexual",30,9,1.5,4,0,7,1,0,0,0,2,0,11,1,0,0,1
1,12,"Heterosexual",58,8.5,3,3,4,4,1,0,1,2,0,6,5,1,0,1,0
1,3,"Heterosexual",49,8,3,4,0,7,1,0,0,3,0,8,5,1,0,0,1
1,8,"Heterosexual",62,8.5,0,4,1,7,1,0,10,10,1,7,11,1,0,0,1
1,3,"Heterosexual",54,7,2.5,2,2,2,1,0,3,3,10,2,5,1,0,1,0
0,6,"Heterosexual",50,7,4,5,0,2,1,0,10,10,0,0,12,1,0,0,1
0,5,"Heterosexual",46,5,3.5,2,5,3,1,0,1,1,6,2,4,1,0,1,0
0,11,"Heterosexual",74,8.5,0,1,5,1,1,0,0,0,2,0,3,1,0,1,0
1,7,"Heterosexual",66,7.5,6,5,4,5,1,0,7,7,2,5,11,1,0,0,1
1,7,"Heterosexual",69,8.5,7,5,0,10,1,0,10,10,0,6,10,1,0,1,0
1,2,"Heterosexual",63,9,1.5,4,2,9,1,0,6,9,5,7,9,1,0,1,0
0,4,"Heterosexual",73,7,1.5,3,5,5,1,0,0,0,7,4,NA,1,0,0,1
0,9,"Heterosexual",37,5,5.5,3,1,5,1,0,0,4,6,4,6,0,NA,0,1
0,14,"Heterosexual",50,10,6,2,5,0,1,0,0,0,0,6,3,1,0,1,0
1,3,"Heterosexual",62,9,4,4,NA,5,1,0,6,6,4,4,6,1,0,1,0
0,13,"Heterosexual",40,5,3,3,9,2,1,0,0,1,6,4,0,0,1,0,1
0,12,"Heterosexual",41,3.5,1,1,7,0,1,0,0,0,0,0,1,1,0,1,0
1,9,"Heterosexual",60,8,2.5,2,3,2,1,0,5,6,0,4,2,1,0,0,1
0,11,"Heterosexual",58,7,1,4,4,4,1,0,0,1,5,3,5,1,0,0,1
1,12,"Heterosexual",42,7.5,6.5,2,4,3,1,0,2,4,3,6,4,1,0,1,0
1,3,"Heterosexual",68,8,6.5,2,0,10,1,0,2,NA,0,2,12,1,0,1,0
0,7,"Heterosexual",32,4.5,3,4,7,2,1,0,0,1,7,2,4,1,0,0,1
1,10,"Heterosexual",45,7.5,3,4,5,7,1,0,1,6,7,4,3,1,0,0,1
0,12,"Heterosexual",52,5,2.5,4,8,5,1,0,0,4,3,7,2,1,0,1,0
1,2,"Heterosexual",52,8,2,5,0,7,1,0,1,7,3,6,12,1,0,0,1
0,14,"Heterosexual",56,4.5,3,2,5,2,1,0,1,4,3,7,4,1,0,0,1
0,4,"Heterosexual",58,5.5,2,4,6,0,1,0,0,0,7,1,2,1,0,1,0
0,14,"Heterosexual",58,5,1,2,7,0,1,1,0,0,3,0,4,1,0,1,0
0,14,"Heterosexual",56,5.5,7,2,5,6,1,0,0,0,3,4,1,1,0,1,0
1,6,"Heterosexual",69,6.5,5.5,3,0,8,1,0,0,1,0,3,11,1,0,1,0
0,11,"Heterosexual",49,7,4.5,4,4,7,1,0,0,2,0,4,5,1,0,1,0
1,5,"Heterosexual",73,7,4,5,0,6,1,0,6,8,0,6,7,1,0,0,1
1,7,"Heterosexual",62,8,5,5,3,5,1,0,8,4,0,4,5,1,0,1,0
0,9,"Heterosexual",33,6,3.5,2,5,0,1,0,0,3,5,0,3,1,0,1,0
1,4,"Heterosexual",70,8,7.5,2,4,1,1,0,3,3,0,10,8,1,0,0,1
0,7,"Heterosexual",76,4.5,4,2,6,1,1,0,1,1,1,3,4,0,1,1,0
1,4,"Heterosexual",30,NA,1,2,7,0,1,0,0,3,7,2,2,1,0,1,0
0,13,"Heterosexual",54,NA,3,1,8,0,1,0,0,0,0,1,0,1,0,1,0
0,5,"Heterosexual",65,1.5,0.5,1,5,3,1,1,0,0,2,0,3,1,0,1,0
0,4,"Heterosexual",34,2,2.5,1,5,2,1,0,0,NA,4,2,4,1,0,1,0
0,9,"Homosexual",42,7,7.5,3,5,0,1,0,0,0,4,5,3,1,0,1,0
0,3,"Heterosexual",63,8,1,2,5,0,1,0,0,0,6,2,2,1,0,1,0
0,2,"Heterosexual",76,8,4,4,2,5,1,0,5,0,0,9,4,1,0,0,1
0,10,"Heterosexual",48,3,2,3,7,0,1,0,0,0,7,1,4,1,0,1,0
0,6,"Heterosexual",57,8.5,0,4,1,6,1,0,5,3,5,0,9,1,0,0,1
1,6,"Heterosexual",77,8.5,4.5,3,3,5,1,0,3,2,0,5,9,1,0,0,1
1,5,"Heterosexual",NA,7,1.5,2,6,0,1,0,4,4,8,0,4,1,0,0,1
1,9,"Heterosexual",59,8.5,0,2,0,5,1,0,0,3,3,0,12,1,0,1,0
1,11,"Heterosexual",81,6,5.5,3,5,8,1,0,7,8,0,3,5,1,0,0,1
0,7,"Bisexual",21,2.5,2,1,8,0,1,1,0,0,8,1,2,1,0,1,0
NA,10,"Heterosexual",49,8.5,1,4,10,10,1,0,9,5,0,0,12,1,0,1,0
0,NA,"Heterosexual",72,4.5,2.5,1,5,0,1,0,1,1,5,3,0,1,0,1,0
1,8,"Heterosexual",NA,5.5,4,2,2,4,1,0,3,3,0,6,7,1,0,0,1
0,4,"Heterosexual",72,5.5,7.5,1,5,0,1,0,0,5,0,8,2,1,0,1,0
0,5,"Heterosexual",76,7.5,2.5,2,5,5,1,0,2,3,3,3,3,1,0,1,0
0,13,"Heterosexual",56,3.5,0,1,5,0,1,0,0,0,2,0,0,0,1,1,0
NA,4,"Heterosexual",38,6,3,5,3,8,1,0,5,7,5,8,2,1,0,0,1
1,3,"Heterosexual",72,7.5,2.5,5,0,5,1,0,5,0,5,8,5,1,0,0,1
0,14,"Heterosexual",46,5,5.5,2,6,4,1,0,0,0,0,3,5,1,0,0,1
1,2,"Heterosexual",60,8,2.5,3,3,7,1,0,5,0,0,7,7,1,0,1,0
1,7,"Heterosexual",74,5.5,1.5,5,0,10,1,0,10,7,0,5,10,1,0,0,1
1,4,"Heterosexual",64,9,3,4,4,3,1,0,8,8,1,7,8,1,0,0,1
0,8,"Heterosexual",53,3,1,3,7,0,1,0,0,0,6,0,0,1,0,1,0
0,9,"Heterosexual",25,3,0,2,6,0,1,0,0,0,8,0,2,1,0,1,0
0,6,"Heterosexual",60,8,2,3,4,3,1,0,6,6,0,1,8,1,0,1,0
1,6,"Prefer not to say",66,6,1.5,4,0,10,1,0,7,6,3,1,12,1,0,1,0
0,2,"Heterosexual",69,5.5,2,4,5,1,1,0,0,2,5,2,3,1,0,1,0
1,3,"Heterosexual",65,8,4.5,4,1,6,1,0,9,10,0,7,5,1,0,0,1
0,7,"Heterosexual",55,6.5,2.5,1,5,2,1,0,0,0,4,8,2,0,1,0,1
0,5,"Heterosexual",69,7,4,4,2,7,1,0,7,7,0,8,6,1,0,0,1
0,3,"Heterosexual",63,2.5,0,2,7,0,1,0,0,0,10,0,1,1,0,0,1
0,6,"Heterosexual",65,4,0,1,6,0,1,0,0,0,0,0,0,1,0,1,0
1,7,"Heterosexual",49,7,5,4,2,3,1,0,7,6,4,6,9,1,0,0,1
1,12,"Heterosexual",54,8.5,4,3,3,5,1,0,5,7,0,5,5,1,0,0,1
0,5,"Heterosexual",58,5,5,3,5,7,1,0,4,5,4,5,6,1,0,1,0
1,8,"Heterosexual",52,8.5,3.5,3,3,8,1,0,8,7,0,5,8,1,0,0,1
0,10,"Homosexual",47,2.5,0,2,5,3,1,0,0,0,4,1,4,1,0,0,1
0,13,"Heterosexual",77,5.5,6.5,3,2,8,1,0,6,0,0,8,2,1,0,0,1
0,3,"Heterosexual",68,7,3,2,4,6,1,0,2,7,3,8,4,1,0,0,1
1,7,"Heterosexual",53,9,0,5,2,5,1,0,8,7,0,4,5,1,0,0,1
1,4,"Heterosexual",67,9,1,4,3,5,1,0,9,1,3,0,5,1,0,1,0
0,13,"Heterosexual",55,2.5,2.5,2,7,0,1,0,0,0,7,5,0,1,0,1,0
0,10,"Heterosexual",64,9.5,2,4,1,8,1,0,2,2,8,10,11,1,0,0,1
0,10,"Heterosexual",67,8.5,5.5,3,3,1,1,0,0,2,1,1,4,1,0,1,0
0,5,"Heterosexual",50,2.5,3,3,5,3,1,0,0,5,6,7,0,1,0,0,1
1,6,"Heterosexual",46,6.5,6.5,4,5,8,1,0,1,7,0,3,6,1,0,0,1
0,8,"Homosexual",33,6.5,2.5,2,5,1,1,0,0,0,5,3,1,1,0,1,0
0,9,"Heterosexual",65,4,4,1,3,3,1,0,0,0,5,1,5,1,0,0,1
1,10,"Heterosexual",47,7.5,3.5,5,0,10,1,0,10,7,0,2,12,1,0,1,0
0,13,"Homosexual",45,2.5,6,1,10,0,1,0,0,0,0,0,0,1,0,1,0
1,6,"Heterosexual",73,9.5,3,4,2,10,1,0,5,10,0,7,6,1,0,0,1
0,8,"Heterosexual",36,5,2.5,1,6,2,1,0,1,3,7,5,2,1,0,0,1
1,5,"Heterosexual",57,8,0.5,4,1,10,1,0,10,10,2,10,10,1,0,0,1
1,7,"Heterosexual",60,6.5,7.5,3,6,2,1,0,5,7,0,8,5,1,0,1,0
1,9,"Heterosexual",24,8.5,1,5,0,10,1,0,3,1,0,0,9,1,0,1,0
0,15,"Heterosexual",38,7,4.5,4,5,0,1,0,0,3,2,6,0,1,0,1,0
0,8,"Heterosexual",50,4.5,6.5,1,6,0,1,1,0,2,1,7,1,0,1,1,0
1,12,"Heterosexual",72,10,3,2,6,5,1,0,0,9,0,9,2,1,0,0,1
0,11,"Prefer not to say",69,4.5,1,3,5,2,1,0,0,0,5,0,4,1,0,1,0
1,4,"Heterosexual",42,9,4,4,4,3,1,0,6,7,0,7,8,1,0,1,0
0,11,"Heterosexual",67,4.5,2,3,5,1,1,0,0,0,10,2,2,1,0,0,1
0,5,"Heterosexual",68,6.5,0,5,6,2,1,0,0,0,0,7,2,1,0,0,1
1,4,"Heterosexual",49,6.5,0,5,3,3,1,0,10,8,0,6,4,1,0,0,1
1,1,"Heterosexual",64,8,1,5,0,9,1,0,6,6,0,0,10,1,0,0,1
1,4,"Heterosexual",58,7,3.5,4,3,5,1,0,3,7,0,7,8,1,0,0,1
1,7,"Heterosexual",70,8.5,2.5,4,3,1,1,0,2,1,1,8,8,1,0,1,0
1,4,"Heterosexual",68,7.5,5.5,3,1,5,1,0,5,5,0,7,6,1,0,1,0
1,6,"Heterosexual",57,7,0.5,3,0,10,1,0,0,0,2,0,9,1,0,1,0
1,11,"Heterosexual",37,5.5,4,2,3,8,1,0,0,5,0,7,6,1,0,1,0
0,5,"Heterosexual",58,2,2,1,7,0,1,0,0,0,6,2,3,1,0,0,1
1,3,"Heterosexual",78,7.5,2.5,5,0,10,1,0,7,3,0,2,10,1,0,1,0
0,15,"Heterosexual",34,1.5,0.5,1,10,0,1,0,0,0,10,0,0,1,0,1,0
0,9,"Heterosexual",73,4.5,1,4,5,0,1,0,1,1,0,4,4,1,0,0,1
1,8,"Heterosexual",69,8.5,3.5,5,3,9,1,0,9,7,2,7,8,1,0,0,1
0,9,"Heterosexual",52,6.5,2,2,3,2,1,0,0,2,0,5,4,1,0,1,0
0,10,"Heterosexual",61,6.5,5,5,3,1,1,0,6,6,0,4,6,1,0,1,0
1,10,"Heterosexual",49,8.5,6,5,1,10,1,0,10,10,0,3,7,1,0,0,1
0,4,"Heterosexual",67,5,4,3,5,5,1,0,5,2,5,5,6,1,0,0,1
1,5,"Heterosexual",36,6.5,6,2,0,5,1,0,0,6,6,6,9,1,0,0,1
1,4,"Heterosexual",49,5.5,6,3,0,9,1,0,8,9,1,7,10,1,0,1,0
1,5,"Heterosexual",77,7.5,4,3,0,5,1,0,7,7,0,5,7,1,0,1,0
0,6,"Heterosexual",66,4,2.5,2,8,0,1,0,0,0,4,0,0,1,0,1,0
1,9,"Heterosexual",72,7.5,5.5,3,2,5,1,0,0,6,0,8,6,1,0,0,1
1,11,"Heterosexual",40,7.5,3,2,1,6,1,0,8,6,0,7,7,1,0,1,0
0,3,"Heterosexual",79,5.5,4.5,3,5,0,1,0,1,1,0,6,1,1,0,0,1
0,5,"Heterosexual",50,5,3,3,5,2,1,0,4,5,8,4,3,1,0,0,1
1,7,"Heterosexual",22,6,4,4,2,10,1,0,10,7,0,0,9,0,1,1,0
1,8,"Heterosexual",70,7,2.5,3,3,5,1,0,3,6,4,4,8,1,0,1,0
0,13,"Homosexual",52,2.5,3.5,1,5,0,1,1,0,0,3,3,4,1,0,0,1
0,6,"Heterosexual",53,7.5,6.5,3,0,1,1,0,0,3,1,8,11,1,0,0,1
1,6,"Heterosexual",77,10,3.5,4,0,10,1,0,5,7,2,7,9,1,0,1,0
0,8,"Heterosexual",66,2,4,1,10,0,1,0,0,0,NA,0,1,1,0,1,0
0,4,"Heterosexual",50,9,2.5,3,1,6,1,0,0,1,0,6,8,1,0,1,0
0,2,"Heterosexual",71,4.5,5,2,7,0,1,0,0,0,2,0,0,1,0,1,0
0,9,"Heterosexual",39,7,3.5,2,5,2,1,0,1,2,8,3,4,1,0,1,0
0,14,"Heterosexual",61,7,7.5,2,3,7,1,0,6,3,2,7,6,1,0,0,1
0,5,"Homosexual",28,0,2.5,2,9,0,1,0,0,2,5,1,0,1,0,1,0
1,7,"Heterosexual",47,10,0,4,3,5,1,0,0,0,7,1,5,1,0,0,1
1,8,"Heterosexual",70,7,5.5,3,2,9,1,0,3,5,1,6,8,1,0,1,0
1,6,"Heterosexual",63,6.5,5.5,3,2,8,1,0,6,8,0,7,10,1,0,0,1
1,1,"Heterosexual",44,7.5,5,4,0,7,1,0,5,5,0,0,9,1,0,1,0
1,9,"Heterosexual",48,9,5,4,0,5,1,0,9,9,0,7,10,1,0,0,1
1,3,"Heterosexual",60,9,6,5,0,10,1,0,8,8,0,0,8,1,0,0,1
1,12,"Heterosexual",48,6.5,4.5,3,3,6,1,0,6,6,4,3,8,1,0,0,1
0,7,"Heterosexual",57,6.5,3.5,2,3,3,0,1,6,4,3,7,6,1,0,0,1
1,5,"Heterosexual",51,7,4,3,6,1,1,0,0,0,2,0,3,1,0,1,0
1,7,"Heterosexual",39,10,5,4,0,10,1,0,9,9,0,7,6,1,0,1,0
1,3,"Heterosexual",59,9.5,0,5,0,9,1,0,10,8,0,0,8,1,0,1,0
0,7,"Bisexual",49,4,2,2,7,0,1,0,1,1,8,2,2,1,0,1,0
1,6,"Heterosexual",64,6.5,2,1,0,9,1,0,5,8,2,3,8,1,0,0,1
1,4,"Heterosexual",55,10,0,5,7,3,1,0,5,4,3,3,4,1,0,1,0
0,13,"Heterosexual",58,4,8.5,1,7,0,1,1,0,0,2,1,0,1,0,0,1
1,12,"Heterosexual",37,6.5,3,4,0,8,1,0,9,7,10,6,11,1,0,0,1
1,3,"Heterosexual",65,7.5,2.5,4,0,8,1,0,2,1,5,2,8,1,0,1,0
1,9,"Bisexual",38,8,3,2,3,5,1,0,2,3,1,6,6,1,0,1,0
1,4,"Heterosexual",58,7.5,1.5,4,3,8,1,0,6,6,5,5,7,1,0,1,0
0,14,"Heterosexual",40,3,7,1,5,0,1,0,1,2,3,4,2,1,0,0,1
0,13,"Heterosexual",43,4.5,3,3,7,0,1,0,0,0,0,0,0,1,0,0,1
1,13,"Heterosexual",37,6,4,4,3,9,1,0,7,6,2,0,8,1,0,1,0
1,12,"Heterosexual",34,7,2.5,3,6,8,1,0,5,9,8,9,5,1,0,1,0
1,11,"Heterosexual",54,6.5,3,4,3,8,1,0,10,10,0,0,4,1,0,1,0
1,3,"Heterosexual",63,9.5,3,4,3,5,1,0,10,8,0,10,4,1,0,0,1
0,5,"Heterosexual",47,7.5,1,3,5,2,1,0,0,0,3,0,7,1,0,1,0
1,4,"Heterosexual",72,8.5,3.5,2,4,10,1,0,7,7,2,4,5,1,0,0,1
0,9,"Heterosexual",85,3.5,4,1,8,0,1,0,0,0,5,0,2,1,0,1,0
1,3,"Heterosexual",73,7,3,3,4,8,1,0,5,2,0,6,7,1,0,1,0
0,15,"Heterosexual",26,4,2.5,2,5,2,1,0,0,0,8,1,3,1,0,1,0
1,5,"Heterosexual",79,8,3.5,3,4,5,1,0,8,5,0,5,3,1,0,1,0
0,5,"Heterosexual",46,8.5,3,4,3,7,0,1,0,1,0,5,6,0,1,0,1
0,8,"Heterosexual",83,2.5,2,1,5,1,1,0,0,1,5,5,3,1,0,1,0
0,5,"Heterosexual",56,3,0.5,4,5,1,1,0,1,1,9,0,0,1,0,1,0
1,13,"Heterosexual",48,9,6.5,3,0,10,1,0,4,7,0,10,12,1,0,1,0
1,10,"Heterosexual",68,NA,2,3,0,10,1,0,10,5,0,0,12,1,0,0,1
1,8,"Bisexual",32,1,0,4,10,1,1,0,0,0,10,0,0,1,0,0,1
0,13,"Heterosexual",49,8,3,4,5,0,1,0,0,0,0,0,6,1,0,1,0
0,5,"Heterosexual",72,4.5,0,1,7,0,1,0,0,0,0,0,0,1,0,1,0
1,12,"Heterosexual",34,9,5,4,0,8,1,0,2,6,0,8,9,1,0,0,1
0,6,"Homosexual",38,9.5,4.5,3,4,1,0,1,0,0,10,0,3,0,1,1,0
0,13,"Heterosexual",62,2.5,3.5,1,5,0,1,0,0,0,0,0,1,1,0,1,0
1,1,"Heterosexual",88,7,7.5,3,0,8,1,0,7,9,0,6,10,1,0,1,0
1,3,"Heterosexual",69,10,0,5,0,10,1,0,5,0,0,0,8,1,0,0,1
1,5,"Heterosexual",45,7.5,4,3,3,5,1,0,8,8,3,3,7,1,0,0,1
1,4,"Heterosexual",61,8,5.5,4,2,5,1,0,7,7,0,0,7,1,0,0,1
1,12,"Heterosexual",59,6,0,5,0,10,1,0,6,6,6,6,6,0,1,0,1
0,14,"Heterosexual",27,5,5,4,7,1,1,1,1,4,6,3,2,1,0,1,0
0,13,"Heterosexual",56,3,4,1,7,1,1,0,0,0,5,2,0,1,0,0,1
1,6,"Heterosexual",60,8.5,2.5,5,5,10,1,0,7,8,0,7,5,0,1,0,1
1,7,"Heterosexual",60,6,1,3,0,10,1,0,7,6,7,0,8,1,0,1,0
